# time [Myr]	|Phi_pert| / |Phi_total|
1350.67	0
1350.68	0
1350.69	0
1350.7	0
1350.71	0
1350.72	0
1350.73	0
1350.74	0
1350.75	0
1350.76	0
1350.77	0
1350.78	0
1350.79	0
1350.8	0
1350.81	0
1350.82	0
1350.83	0
1350.84	0
1350.85	0
1350.86	0
1350.87	0
1350.88	0
1350.89	0
1350.9	0
1350.91	0
1350.92	0
1350.93	0
1350.94	0
1350.95	0
1350.96	0
1350.97	0
1350.98	0
1350.99	0
1351	0
1351.01	0
1351.02	0
1351.03	0
1351.04	0
1351.05	0
1351.06	0
1351.07	0
1351.08	0
1351.09	0
1351.1	0
1351.11	0
1351.12	0
1351.13	0
1351.14	0
1351.15	0
1351.16	0
1351.17	0
1351.18	0
1351.19	0
1351.2	0
1351.21	0
1351.22	0
1351.23	0
1351.24	0
1351.25	0
1351.26	0
1351.27	0
1351.28	0
1351.29	0
1351.3	0
1351.31	0
1351.32	0
1351.33	0
1351.34	0
1351.35	0
1351.36	0
1351.37	0
1351.38	0
1351.39	0
1351.4	0
1351.41	0
1351.42	0
1351.43	0
1351.44	0
1351.45	0
1351.46	0
1351.47	0
1351.48	0
1351.49	0
1351.5	0
1351.51	0
1351.52	0
1351.53	0
1351.54	0
1351.55	0
1351.56	0
1351.57	0
1351.58	0
1351.59	0
1351.6	0
1351.61	0
1351.62	0
1351.63	0
1351.64	0
1351.65	0
1351.66	0
1351.67	0
1351.68	0
1351.69	0
1351.7	0
1351.71	0
1351.72	0
1351.73	0
1351.74	0
1351.75	0
1351.76	0
1351.77	0
1351.78	0
1351.79	0
1351.8	0
1351.81	0
1351.82	0
1351.83	0
1351.84	0
1351.85	0
1351.86	0
1351.87	0
1351.88	0
1351.89	0
1351.9	0
1351.91	0
1351.92	0
1351.93	0
1351.94	0
1351.95	0
1351.96	0
1351.97	0
1351.98	0
1351.99	0
1352	0
1352.01	0
1352.02	0
1352.03	0
1352.04	0
1352.05	0
1352.06	0
1352.07	0
1352.08	0
1352.09	0
1352.1	0
1352.11	0
1352.12	0
1352.13	0
1352.14	0
1352.15	0
1352.16	0
1352.17	0
1352.18	0
1352.19	0
1352.2	0
1352.21	0
1352.22	0
1352.23	0
1352.24	0
1352.25	0
1352.26	0
1352.27	0
1352.28	0
1352.29	0
1352.3	0
1352.31	0
1352.32	0
1352.33	0
1352.34	0
1352.35	0
1352.36	0
1352.37	0
1352.38	0
1352.39	0
1352.4	0
1352.41	0
1352.42	0
1352.43	0
1352.44	0
1352.45	0
1352.46	0
1352.47	0
1352.48	0
1352.49	0
1352.5	0
1352.51	0
1352.52	0
1352.53	0
1352.54	0
1352.55	0
1352.56	0
1352.57	0
1352.58	0
1352.59	0
1352.6	0
1352.61	0
1352.62	0
1352.63	0
1352.64	0
1352.65	0
1352.66	0
1352.67	0
1352.68	0
1352.69	0
1352.7	0
1352.71	0
1352.72	0
1352.73	0
1352.74	0
1352.75	0
1352.76	0
1352.77	0
1352.78	0
1352.79	0
1352.8	0
1352.81	0
1352.82	0
1352.83	0
1352.84	0
1352.85	0
1352.86	0
1352.87	0
1352.88	0
1352.89	0
1352.9	0
1352.91	0
1352.92	0
1352.93	0
1352.94	0
1352.95	0
1352.96	0
1352.97	0
1352.98	0
1352.99	0
1353	0
1353.01	0
1353.02	0
1353.03	0
1353.04	0
1353.05	0
1353.06	0
1353.07	0
1353.08	0
1353.09	0
1353.1	0
1353.11	0
1353.12	0
1353.13	0
1353.14	0
1353.15	0
1353.16	0
1353.17	0
1353.18	0
1353.19	0
1353.2	0
1353.21	0
1353.22	0
1353.23	0
1353.24	0
1353.25	0
1353.26	0
1353.27	0
1353.28	0
1353.29	0
1353.3	0
1353.31	0
1353.32	0
1353.33	0
1353.34	0
1353.35	0
1353.36	0
1353.37	0
1353.38	0
1353.39	0
1353.4	0
1353.41	0
1353.42	0
1353.43	0
1353.44	0
1353.45	0
1353.46	0
1353.47	0
1353.48	0
1353.49	0
1353.5	0
1353.51	0
1353.52	0
1353.53	0
1353.54	0
1353.55	0
1353.56	0
1353.57	0
1353.58	0
1353.59	0
1353.6	0
1353.61	0
1353.62	0
1353.63	0
1353.64	0
1353.65	0
1353.66	0
1353.67	0
1353.68	0
1353.69	0
1353.7	0
1353.71	0
1353.72	0
1353.73	0
1353.74	0
1353.75	0
1353.76	0
1353.77	0
1353.78	0
1353.79	0
1353.8	0
1353.81	0
1353.82	0
1353.83	0
1353.84	0
1353.85	0
1353.86	0
1353.87	0
1353.88	0
1353.89	0
1353.9	0
1353.91	0
1353.92	0
1353.93	0
1353.94	0
1353.95	0
1353.96	0
1353.97	0
1353.98	0
1353.99	0
1354	0
1354.01	0
1354.02	0
1354.03	0
1354.04	0
1354.05	0
1354.06	0
1354.07	0
1354.08	0
1354.09	0
1354.1	0
1354.11	0
1354.12	0
1354.13	0
1354.14	0
1354.15	0
1354.16	0
1354.17	0
1354.18	0
1354.19	0
1354.2	0
1354.21	0
1354.22	0
1354.23	0
1354.24	0
1354.25	0
1354.26	0
1354.27	0
1354.28	0
1354.29	0
1354.3	0
1354.31	0
1354.32	0
1354.33	0
1354.34	0
1354.35	0
1354.36	0
1354.37	0
1354.38	0
1354.39	0
1354.4	0
1354.41	0
1354.42	0
1354.43	0
1354.44	0
1354.45	0
1354.46	0
1354.47	0
1354.48	0
1354.49	0
1354.5	0
1354.51	0
1354.52	0
1354.53	0
1354.54	0
1354.55	0
1354.56	0
1354.57	0
1354.58	0
1354.59	0
1354.6	0
1354.61	0
1354.62	0
1354.63	0
1354.64	0
1354.65	0
1354.66	0
1354.67	0
1354.68	0
1354.69	0
1354.7	0
1354.71	0
1354.72	0
1354.73	0
1354.74	0
1354.75	0
1354.76	0
1354.77	0
1354.78	0
1354.79	0
1354.8	0
1354.81	0
1354.82	0
1354.83	0
1354.84	0
1354.85	0
1354.86	0
1354.87	0
1354.88	0
1354.89	0
1354.9	0
1354.91	0
1354.92	0
1354.93	0
1354.94	0
1354.95	0
1354.96	0
1354.97	0
1354.98	0
1354.99	0
1355	0
1355.01	0
1355.02	0
1355.03	0
1355.04	0
1355.05	0
1355.06	0
1355.07	0
1355.08	0
1355.09	0
1355.1	0
1355.11	0
1355.12	0
1355.13	0
1355.14	0
1355.15	0
1355.16	0
1355.17	0
1355.18	0
1355.19	0
1355.2	0
1355.21	0
1355.22	0
1355.23	0
1355.24	0
1355.25	0
1355.26	0
1355.27	0
1355.28	0
1355.29	0
1355.3	0
1355.31	0
1355.32	0
1355.33	0
1355.34	0
1355.35	0
1355.36	0
1355.37	0
1355.38	0
1355.39	0
1355.4	0
1355.41	0
1355.42	0
1355.43	0
1355.44	0
1355.45	0
1355.46	0
1355.47	0
1355.48	0
1355.49	0
1355.5	0
1355.51	0
1355.52	0
1355.53	0
1355.54	0
1355.55	0
1355.56	0
1355.57	0
1355.58	0
1355.59	0
1355.6	0
1355.61	0
1355.62	0
1355.63	0
1355.64	0
1355.65	0
1355.66	0
1355.67	0
1355.68	0
1355.69	0
1355.7	0
1355.71	0
1355.72	0
1355.73	0
1355.74	0
1355.75	0
1355.76	0
1355.77	0
1355.78	0
1355.79	0
1355.8	0
1355.81	0
1355.82	0
1355.83	0
1355.84	0
1355.85	0
1355.86	0
1355.87	0
1355.88	0
1355.89	0
1355.9	0
1355.91	0
1355.92	0
1355.93	0
1355.94	0
1355.95	0
1355.96	0
1355.97	0
1355.98	0
1355.99	0
1356	0
1356.01	0
1356.02	0
1356.03	0
1356.04	0
1356.05	0
1356.06	0
1356.07	0
1356.08	0
1356.09	0
1356.1	0
1356.11	0
1356.12	0
1356.13	0
1356.14	0
1356.15	0
1356.16	0
1356.17	0
1356.18	0
1356.19	0
1356.2	0
1356.21	0
1356.22	0
1356.23	0
1356.24	0
1356.25	0
1356.26	0
1356.27	0
1356.28	0
1356.29	0
1356.3	0
1356.31	0
1356.32	0
1356.33	0
1356.34	0
1356.35	0
1356.36	0
1356.37	0
1356.38	0
1356.39	0
1356.4	0
1356.41	0
1356.42	0
1356.43	0
1356.44	0
1356.45	0
1356.46	0
1356.47	0
1356.48	0
1356.49	0
1356.5	0
1356.51	0
1356.52	0
1356.53	0
1356.54	0
1356.55	0
1356.56	0
1356.57	0
1356.58	0
1356.59	0
1356.6	0
1356.61	0
1356.62	0
1356.63	0
1356.64	0
1356.65	0
1356.66	0
1356.67	0
1356.68	0
1356.69	0
1356.7	0
1356.71	0
1356.72	0
1356.73	0
1356.74	0
1356.75	0
1356.76	0
1356.77	0
1356.78	0
1356.79	0
1356.8	0
1356.81	0
1356.82	0
1356.83	0
1356.84	0
1356.85	0
1356.86	0
1356.87	0
1356.88	0
1356.89	0
1356.9	0
1356.91	0
1356.92	0
1356.93	0
1356.94	0
1356.95	0
1356.96	0
1356.97	0
1356.98	0
1356.99	0
1357	0
1357.01	0
1357.02	0
1357.03	0
1357.04	0
1357.05	0
1357.06	0
1357.07	0
1357.08	0
1357.09	0
1357.1	0
1357.11	0
1357.12	0
1357.13	0
1357.14	0
1357.15	0
1357.16	0
1357.17	0
1357.18	0
1357.19	0
1357.2	0
1357.21	0
1357.22	0
1357.23	0
1357.24	0
1357.25	0
1357.26	0
1357.27	0
1357.28	0
1357.29	0
1357.3	0
1357.31	0
1357.32	0
1357.33	0
1357.34	0
1357.35	0
1357.36	0
1357.37	0
1357.38	0
1357.39	0
1357.4	0
1357.41	0
1357.42	0
1357.43	0
1357.44	0
1357.45	0
1357.46	0
1357.47	0
1357.48	0
1357.49	0
1357.5	0
1357.51	0
1357.52	0
1357.53	0
1357.54	0
1357.55	0
1357.56	0
1357.57	0
1357.58	0
1357.59	0
1357.6	0
1357.61	0
1357.62	0
1357.63	0
1357.64	0
1357.65	0
1357.66	0
1357.67	0
1357.68	0
1357.69	0
1357.7	0
1357.71	0
1357.72	0
1357.73	0
1357.74	0
1357.75	0
1357.76	0
1357.77	0
1357.78	0
1357.79	0
1357.8	0
1357.81	0
1357.82	0
1357.83	0
1357.84	0
1357.85	0
1357.86	0
1357.87	0
1357.88	0
1357.89	0
1357.9	0
1357.91	0
1357.92	0
1357.93	0
1357.94	0
1357.95	0
1357.96	0
1357.97	0
1357.98	0
1357.99	0
1358	0
1358.01	0
1358.02	0
1358.03	0
1358.04	0
1358.05	0
1358.06	0
1358.07	0
1358.08	0
1358.09	0
1358.1	0
1358.11	0
1358.12	0
1358.13	0
1358.14	0
1358.15	0
1358.16	0
1358.17	0
1358.18	0
1358.19	0
1358.2	0
1358.21	0
1358.22	0
1358.23	0
1358.24	0
1358.25	0
1358.26	0
1358.27	0
1358.28	0
1358.29	0
1358.3	0
1358.31	0
1358.32	0
1358.33	0
1358.34	0
1358.35	0
1358.36	0
1358.37	0
1358.38	0
1358.39	0
1358.4	0
1358.41	0
1358.42	0
1358.43	0
1358.44	0
1358.45	0
1358.46	0
1358.47	0
1358.48	0
1358.49	0
1358.5	0
1358.51	0
1358.52	0
1358.53	0
1358.54	0
1358.55	0
1358.56	0
1358.57	0
1358.58	0
1358.59	0
1358.6	0
1358.61	0
1358.62	0
1358.63	0
1358.64	0
1358.65	0
1358.66	0
1358.67	0
1358.68	0
1358.69	0
1358.7	0
1358.71	0
1358.72	0
1358.73	0
1358.74	0
1358.75	0
1358.76	0
1358.77	0
1358.78	0
1358.79	0
1358.8	0
1358.81	0
1358.82	0
1358.83	0
1358.84	0
1358.85	0
1358.86	0
1358.87	0
1358.88	0
1358.89	0
1358.9	0
1358.91	0
1358.92	0
1358.93	0
1358.94	0
1358.95	0
1358.96	0
1358.97	0
1358.98	0
1358.99	0
1359	0
1359.01	0
1359.02	0
1359.03	0
1359.04	0
1359.05	0
1359.06	0
1359.07	0
1359.08	0
1359.09	0
1359.1	0
1359.11	0
1359.12	0
1359.13	0
1359.14	0
1359.15	0
1359.16	0
1359.17	0
1359.18	0
1359.19	0
1359.2	0
1359.21	0
1359.22	0
1359.23	0
1359.24	0
1359.25	0
1359.26	0
1359.27	0
1359.28	0
1359.29	0
1359.3	0
1359.31	0
1359.32	0
1359.33	0
1359.34	0
1359.35	0
1359.36	0
1359.37	0
1359.38	0
1359.39	0
1359.4	0
1359.41	0
1359.42	0
1359.43	0
1359.44	0
1359.45	0
1359.46	0
1359.47	0
1359.48	0
1359.49	0
1359.5	0
1359.51	0
1359.52	0
1359.53	0
1359.54	0
1359.55	0
1359.56	0
1359.57	0
1359.58	0
1359.59	0
1359.6	0
1359.61	0
1359.62	0
1359.63	0
1359.64	0
1359.65	0
1359.66	0
1359.67	0
1359.68	0
1359.69	0
1359.7	0
1359.71	0
1359.72	0
1359.73	0
1359.74	0
1359.75	0
1359.76	0
1359.77	0
1359.78	0
1359.79	0
1359.8	0
1359.81	0
1359.82	0
1359.83	0
1359.84	0
1359.85	0
1359.86	0
1359.87	0
1359.88	0
1359.89	0
1359.9	0
1359.91	0
1359.92	0
1359.93	0
1359.94	0
1359.95	0
1359.96	0
1359.97	0
1359.98	0
1359.99	0
1360	0
1360.01	0
1360.02	0
1360.03	0
1360.04	0
1360.05	0
1360.06	0
1360.07	0
1360.08	0
1360.09	0
1360.1	0
1360.11	0
1360.12	0
1360.13	0
1360.14	0
1360.15	0
1360.16	0
1360.17	0
1360.18	0
1360.19	0
1360.2	0
1360.21	0
1360.22	0
1360.23	0
1360.24	0
1360.25	0
1360.26	0
1360.27	0
1360.28	0
1360.29	0
1360.3	0
1360.31	0
1360.32	0
1360.33	0
1360.34	0
1360.35	0
1360.36	0
1360.37	0
1360.38	0
1360.39	0
1360.4	0
1360.41	0
1360.42	0
1360.43	0
1360.44	0
1360.45	0
1360.46	0
1360.47	0
1360.48	0
1360.49	0
1360.5	0
1360.51	0
1360.52	0
1360.53	0
1360.54	0
1360.55	0
1360.56	0
1360.57	0
1360.58	0
1360.59	0
1360.6	0
1360.61	0
1360.62	0
1360.63	0
1360.64	0
1360.65	0
1360.66	0
1360.67	0
1360.68	0
1360.69	0
1360.7	0
1360.71	0
1360.72	0
1360.73	0
1360.74	0
1360.75	0
1360.76	0
1360.77	0
1360.78	0
1360.79	0
1360.8	0
1360.81	0
1360.82	0
1360.83	0
1360.84	0
1360.85	0
1360.86	0
1360.87	0
1360.88	0
1360.89	0
1360.9	0
1360.91	0
1360.92	0
1360.93	0
1360.94	0
1360.95	0
1360.96	0
1360.97	0
1360.98	0
1360.99	0
1361	0
1361.01	0
1361.02	0
1361.03	0
1361.04	0
1361.05	0
1361.06	0
1361.07	0
1361.08	0
1361.09	0
1361.1	0
1361.11	0
1361.12	0
1361.13	0
1361.14	0
1361.15	0
1361.16	0
1361.17	0
1361.18	0
1361.19	0
1361.2	0
1361.21	0
1361.22	0
1361.23	0
1361.24	0
1361.25	0
1361.26	0
1361.27	0
1361.28	0
1361.29	0
1361.3	0
1361.31	0
1361.32	0
1361.33	0
1361.34	0
1361.35	0
1361.36	0
1361.37	0
1361.38	0
1361.39	0
1361.4	0
1361.41	0
1361.42	0
1361.43	0
1361.44	0
1361.45	0
1361.46	0
1361.47	0
1361.48	0
1361.49	0
1361.5	0
1361.51	0
1361.52	0
1361.53	0
1361.54	0
1361.55	0
1361.56	0
1361.57	0
1361.58	0
1361.59	0
1361.6	0
1361.61	0
1361.62	0
1361.63	0
1361.64	0
1361.65	0
1361.66	0
1361.67	0
1361.68	0
1361.69	0
1361.7	0
1361.71	0
1361.72	0
1361.73	0
1361.74	0
1361.75	0
1361.76	0
1361.77	0
1361.78	0
1361.79	0
1361.8	0
1361.81	0
1361.82	0
1361.83	0
1361.84	0
1361.85	0
1361.86	0
1361.87	0
1361.88	0
1361.89	0
1361.9	0
1361.91	0
1361.92	0
1361.93	0
1361.94	0
1361.95	0
1361.96	0
1361.97	0
1361.98	0
1361.99	0
1362	0
1362.01	0
1362.02	0
1362.03	0
1362.04	0
1362.05	0
1362.06	0
1362.07	0
1362.08	0
1362.09	0
1362.1	0
1362.11	0
1362.12	0
1362.13	0
1362.14	0
1362.15	0
1362.16	0
1362.17	0
1362.18	0
1362.19	0
1362.2	0
1362.21	0
1362.22	0
1362.23	0
1362.24	0
1362.25	0
1362.26	0
1362.27	0
1362.28	0
1362.29	0
1362.3	0
1362.31	0
1362.32	0
1362.33	0
1362.34	0
1362.35	0
1362.36	0
1362.37	0
1362.38	0
1362.39	0
1362.4	0
1362.41	0
1362.42	0
1362.43	0
1362.44	0
1362.45	0
1362.46	0
1362.47	0
1362.48	0
1362.49	0
1362.5	0
1362.51	0
1362.52	0
1362.53	0
1362.54	0
1362.55	0
1362.56	0
1362.57	0
1362.58	0
1362.59	0
1362.6	0
1362.61	0
1362.62	0
1362.63	0
1362.64	0
1362.65	0
1362.66	0
1362.67	0
1362.68	0
1362.69	0
1362.7	0
1362.71	0
1362.72	0
1362.73	0
1362.74	0
1362.75	0
1362.76	0
1362.77	0
1362.78	0
1362.79	0
1362.8	0
1362.81	0
1362.82	0
1362.83	0
1362.84	0
1362.85	0
1362.86	0
1362.87	0
1362.88	0
1362.89	0
1362.9	0
1362.91	0
1362.92	0
1362.93	0
1362.94	0
1362.95	0
1362.96	0
1362.97	0
1362.98	0
1362.99	0
1363	0
1363.01	0
1363.02	0
1363.03	0
1363.04	0
1363.05	0
1363.06	0
1363.07	0
1363.08	0
1363.09	0
1363.1	0
1363.11	0
1363.12	0
1363.13	0
1363.14	0
1363.15	0
1363.16	0
1363.17	0
1363.18	0
1363.19	0
1363.2	0
1363.21	0
1363.22	0
1363.23	0
1363.24	0
1363.25	0
1363.26	0
1363.27	0
1363.28	0
1363.29	0
1363.3	0
1363.31	0
1363.32	0
1363.33	0
1363.34	0
1363.35	0
1363.36	0
1363.37	0
1363.38	0
1363.39	0
1363.4	0
1363.41	0
1363.42	0
1363.43	0
1363.44	0
1363.45	0
1363.46	0
1363.47	0
1363.48	0
1363.49	0
1363.5	0
1363.51	0
1363.52	0
1363.53	0
1363.54	0
1363.55	0
1363.56	0
1363.57	0
1363.58	0
1363.59	0
1363.6	0
1363.61	0
1363.62	0
1363.63	0
1363.64	0
1363.65	0
1363.66	0
1363.67	0
1363.68	0
1363.69	0
1363.7	0
1363.71	0
1363.72	0
1363.73	0
1363.74	0
1363.75	0
1363.76	0
1363.77	0
1363.78	0
1363.79	0
1363.8	0
1363.81	0
1363.82	0
1363.83	0
1363.84	0
1363.85	0
1363.86	0
1363.87	0
1363.88	0
1363.89	0
1363.9	0
1363.91	0
1363.92	0
1363.93	0
1363.94	0
1363.95	0
1363.96	0
1363.97	0
1363.98	0
1363.99	0
1364	0
1364.01	0
1364.02	0
1364.03	0
1364.04	0
1364.05	0
1364.06	0
1364.07	0
1364.08	0
1364.09	0
1364.1	0
1364.11	0
1364.12	0
1364.13	0
1364.14	0
1364.15	0
1364.16	0
1364.17	0
1364.18	0
1364.19	0
1364.2	0
1364.21	0
1364.22	0
1364.23	0
1364.24	0
1364.25	0
1364.26	0
1364.27	0
1364.28	0
1364.29	0
1364.3	0
1364.31	0
1364.32	0
1364.33	0
1364.34	0
1364.35	0
1364.36	0
1364.37	0
1364.38	0
1364.39	0
1364.4	0
1364.41	0
1364.42	0
1364.43	0
1364.44	0
1364.45	0
1364.46	0
1364.47	0
1364.48	0
1364.49	0
1364.5	0
1364.51	0
1364.52	0
1364.53	0
1364.54	0
1364.55	0
1364.56	0
1364.57	0
1364.58	0
1364.59	0
1364.6	0
1364.61	0
1364.62	0
1364.63	0
1364.64	0
1364.65	0
1364.66	0
1364.67	0
1364.68	0
1364.69	0
1364.7	0
1364.71	0
1364.72	0
1364.73	0
1364.74	0
1364.75	0
1364.76	0
1364.77	0
1364.78	0
1364.79	0
1364.8	0
1364.81	0
1364.82	0
1364.83	0
1364.84	0
1364.85	0
1364.86	0
1364.87	0
1364.88	0
1364.89	0
1364.9	0
1364.91	0
1364.92	0
1364.93	0
1364.94	0
1364.95	0
1364.96	0
1364.97	0
1364.98	0
1364.99	0
1365	0
1365.01	0
1365.02	0
1365.03	0
1365.04	0
1365.05	0
1365.06	0
1365.07	0
1365.08	0
1365.09	0
1365.1	0
1365.11	0
1365.12	0
1365.13	0
1365.14	0
1365.15	0
1365.16	0
1365.17	0
1365.18	0
1365.19	0
1365.2	0
1365.21	0
1365.22	0
1365.23	0
1365.24	0
1365.25	0
1365.26	0
1365.27	0
1365.28	0
1365.29	0
1365.3	0
1365.31	0
1365.32	0
1365.33	0
1365.34	0
1365.35	0
1365.36	0
1365.37	0
1365.38	0
1365.39	0
1365.4	0
1365.41	0
1365.42	0
1365.43	0
1365.44	0
1365.45	0
1365.46	0
1365.47	0
1365.48	0
1365.49	0
1365.5	0
1365.51	0
1365.52	0
1365.53	0
1365.54	0
1365.55	0
1365.56	0
1365.57	0
1365.58	0
1365.59	0
1365.6	0
1365.61	0
1365.62	0
1365.63	0
1365.64	0
1365.65	0
1365.66	0
1365.67	0
1365.68	0
1365.69	0
1365.7	0
1365.71	0
1365.72	0
1365.73	0
1365.74	0
1365.75	0
1365.76	0
1365.77	0
1365.78	0
1365.79	0
1365.8	0
1365.81	0
1365.82	0
1365.83	0
1365.84	0
1365.85	0
1365.86	0
1365.87	0
1365.88	0
1365.89	0
1365.9	0
1365.91	0
1365.92	0
1365.93	0
1365.94	0
1365.95	0
1365.96	0
1365.97	0
1365.98	0
1365.99	0
1366	0
1366.01	0
1366.02	0
1366.03	0
1366.04	0
1366.05	0
1366.06	0
1366.07	0
1366.08	0
1366.09	0
1366.1	0
1366.11	0
1366.12	0
1366.13	0
1366.14	0
1366.15	0
1366.16	0
1366.17	0
1366.18	0
1366.19	0
1366.2	0
1366.21	0
1366.22	0
1366.23	0
1366.24	0
1366.25	0
1366.26	0
1366.27	0
1366.28	0
1366.29	0
1366.3	0
1366.31	0
1366.32	0
1366.33	0
1366.34	0
1366.35	0
1366.36	0
1366.37	0
1366.38	0
1366.39	0
1366.4	0
1366.41	0
1366.42	0
1366.43	0
1366.44	0
1366.45	0
1366.46	0
1366.47	0
1366.48	0
1366.49	0
1366.5	0
1366.51	0
1366.52	0
1366.53	0
1366.54	0
1366.55	0
1366.56	0
1366.57	0
1366.58	0
1366.59	0
1366.6	0
1366.61	0
1366.62	0
1366.63	0
1366.64	0
1366.65	0
1366.66	0
1366.67	0
1366.68	0
1366.69	0
1366.7	0
1366.71	0
1366.72	0
1366.73	0
1366.74	0
1366.75	0
1366.76	0
1366.77	0
1366.78	0
1366.79	0
1366.8	0
1366.81	0
1366.82	0
1366.83	0
1366.84	0
1366.85	0
1366.86	0
1366.87	0
1366.88	0
1366.89	0
1366.9	0
1366.91	0
1366.92	0
1366.93	0
1366.94	0
1366.95	0
1366.96	0
1366.97	0
1366.98	0
1366.99	0
1367	0
1367.01	0
1367.02	0
1367.03	0
1367.04	0
1367.05	0
1367.06	0
1367.07	0
1367.08	0
1367.09	0
1367.1	0
1367.11	0
1367.12	0
1367.13	0
1367.14	0
1367.15	0
1367.16	0
1367.17	0
1367.18	0
1367.19	0
1367.2	0
1367.21	0
1367.22	0
1367.23	0
1367.24	0
1367.25	0
1367.26	0
1367.27	0
1367.28	0
1367.29	0
1367.3	0
1367.31	0
1367.32	0
1367.33	0
1367.34	0
1367.35	0
1367.36	0
1367.37	0
1367.38	0
1367.39	0
1367.4	0
1367.41	0
1367.42	0
1367.43	0
1367.44	0
1367.45	0
1367.46	0
1367.47	0
1367.48	0
1367.49	0
1367.5	0
1367.51	0
1367.52	0
1367.53	0
1367.54	0
1367.55	0
1367.56	0
1367.57	0
1367.58	0
1367.59	0
1367.6	0
1367.61	0
1367.62	0
1367.63	0
1367.64	0
1367.65	0
1367.66	0
1367.67	0
1367.68	0
1367.69	0
1367.7	0
1367.71	0
1367.72	0
1367.73	0
1367.74	0
1367.75	0
1367.76	0
1367.77	0
1367.78	0
1367.79	0
1367.8	0
1367.81	0
1367.82	0
1367.83	0
1367.84	0
1367.85	0
1367.86	0
1367.87	0
1367.88	0
1367.89	0
1367.9	0
1367.91	0
1367.92	0
1367.93	0
1367.94	0
1367.95	0
1367.96	0
1367.97	0
1367.98	0
1367.99	0
1368	0
1368.01	0
1368.02	0
1368.03	0
1368.04	0
1368.05	0
1368.06	0
1368.07	0
1368.08	0
1368.09	0
1368.1	0
1368.11	0
1368.12	0
1368.13	0
1368.14	0
1368.15	0
1368.16	0
1368.17	0
1368.18	0
1368.19	0
1368.2	0
1368.21	0
1368.22	0
1368.23	0
1368.24	0
1368.25	0
1368.26	0
1368.27	0
1368.28	0
1368.29	0
1368.3	0
1368.31	0
1368.32	0
1368.33	0
1368.34	0
1368.35	0
1368.36	0
1368.37	0
1368.38	0
1368.39	0
1368.4	0
1368.41	0
1368.42	0
1368.43	0
1368.44	0
1368.45	0
1368.46	0
1368.47	0
1368.48	0
1368.49	0
1368.5	0
1368.51	0
1368.52	0
1368.53	0
1368.54	0
1368.55	0
1368.56	0
1368.57	0
1368.58	0
1368.59	0
1368.6	0
1368.61	0
1368.62	0
1368.63	0
1368.64	0
1368.65	0
1368.66	0
1368.67	0
1368.68	0
1368.69	0
1368.7	0
1368.71	0
1368.72	0
1368.73	0
1368.74	0
1368.75	0
1368.76	0
1368.77	0
1368.78	0
1368.79	0
1368.8	0
1368.81	0
1368.82	0
1368.83	0
1368.84	0
1368.85	0
1368.86	0
1368.87	0
1368.88	0
1368.89	0
1368.9	0
1368.91	0
1368.92	0
1368.93	0
1368.94	0
1368.95	0
1368.96	0
1368.97	0
1368.98	0
1368.99	0
1369	0
1369.01	0
1369.02	0
1369.03	0
1369.04	0
1369.05	0
1369.06	0
1369.07	0
1369.08	0
1369.09	0
1369.1	0
1369.11	0
1369.12	0
1369.13	0
1369.14	0
1369.15	0
1369.16	0
1369.17	0
1369.18	0
1369.19	0
1369.2	0
1369.21	0
1369.22	0
1369.23	0
1369.24	0
1369.25	0
1369.26	0
1369.27	0
1369.28	0
1369.29	0
1369.3	0
1369.31	0
1369.32	0
1369.33	0
1369.34	0
1369.35	0
1369.36	0
1369.37	0
1369.38	0
1369.39	0
1369.4	0
1369.41	0
1369.42	0
1369.43	0
1369.44	0
1369.45	0
1369.46	0
1369.47	0
1369.48	0
1369.49	0
1369.5	0
1369.51	0
1369.52	0
1369.53	0
1369.54	0
1369.55	0
1369.56	0
1369.57	0
1369.58	0
1369.59	0
1369.6	0
1369.61	0
1369.62	0
1369.63	0
1369.64	0
1369.65	0
1369.66	0
1369.67	0
1369.68	0
1369.69	0
1369.7	0
1369.71	0
1369.72	0
1369.73	0
1369.74	0
1369.75	0
1369.76	0
1369.77	0
1369.78	0
1369.79	0
1369.8	0
1369.81	0
1369.82	0
1369.83	0
1369.84	0
1369.85	0
1369.86	0
1369.87	0
1369.88	0
1369.89	0
1369.9	0
1369.91	0
1369.92	0
1369.93	0
1369.94	0
1369.95	0
1369.96	0
1369.97	0
1369.98	0
1369.99	0
1370	0
1370.01	0
1370.02	0
1370.03	0
1370.04	0
1370.05	0
1370.06	0
1370.07	0
1370.08	0
1370.09	0
1370.1	0
1370.11	0
1370.12	0
1370.13	0
1370.14	0
1370.15	0
1370.16	0
1370.17	0
1370.18	0
1370.19	0
1370.2	0
1370.21	0
1370.22	0
1370.23	0
1370.24	0
1370.25	0
1370.26	0
1370.27	0
1370.28	0
1370.29	0
1370.3	0
1370.31	0
1370.32	0
1370.33	0
1370.34	0
1370.35	0
1370.36	0
1370.37	0
1370.38	0
1370.39	0
1370.4	0
1370.41	0
1370.42	0
1370.43	0
1370.44	0
1370.45	0
1370.46	0
1370.47	0
1370.48	0
1370.49	0
1370.5	0
1370.51	0
1370.52	0
1370.53	0
1370.54	0
1370.55	0
1370.56	0
1370.57	0
1370.58	0
1370.59	0
1370.6	0
1370.61	0
1370.62	0
1370.63	0
1370.64	0
1370.65	0
1370.66	0
1370.67	0
1370.68	0
